"","plant_sp","site","year","week_num","block","species","common.NAme","tot_flw","avg_flor_area","tot_flor_area","avg_tall_flw","per_tar_cov","avg_fw","bloom_prd","chroma","hue","categorical","pol.unit","nectar"
"1291","MOPU","NWMHRC",2016,33,3,"MoNArda punctata","Spotted Bee Balm",11,0.4578,5.0358,48,"10",1.08,"middle",0.098122374,38.18358403,"white",282.336,0.15625
"1292","MOPU","SWMREC",2016,31,2,"MoNArda punctata","Spotted Bee Balm",55,4.896,269.28,34,"10",0.8,"middle",0.098122374,38.18358403,"white",282.336,0.15625
"1293","MOPU","CRC",2016,35,1,"MoNArda punctata","Spotted Bee Balm",31,4.896,151.776,45,"15",1.12,"late",0.098122374,38.18358403,"white",282.336,0.15625
"1294","MOPU","SWMREC",2015,34,3,"MoNArda punctata","Spotted Bee Balm",1401.2,0.4578,641.46936,70,"95",0.8,"middle",0.098122374,38.18358403,"white",282.336,0.15625
"1295","MOPU","SWMREC",2016,33,4,"MoNArda punctata","Spotted Bee Balm",29,4.896,141.984,51,"25",0.8,"middle",0.098122374,38.18358403,"white",282.336,0.15625
"1296","OEBI","SWMREC",2015,35,4,"Oenothera biennis","Common Evening Primrose",32,4.9222,157.5104,100,"100",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1297","OEBI","SWMREC",2015,37,4,"Oenothera biennis","Common Evening Primrose",19,4.9222,93.5218,96,"80",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1298","OEBI","SWMREC",2016,35,2,"Oenothera biennis","Common Evening Primrose",58,4.9222,285.4876,84,"75",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1299","OEBI","SWMREC",2016,36,1,"Oenothera biennis","Common Evening Primrose",9,4.9222,44.2998,53,"10",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1300","OEBI","SWMREC",2016,36,3,"Oenothera biennis","Common Evening Primrose",26,4.9222,127.9772,120,"56",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1301","OEBI","SWMREC",2016,37,4,"Oenothera biennis","Common Evening Primrose",8,4.9222,39.3776,68.5,"N/A",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1302","OEBI","SWMREC",2016,37,2,"Oenothera biennis","Common Evening Primrose",41,4.9222,201.8102,112.5,"75",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1303","OEBI","SWMREC",2016,36,4,"Oenothera biennis","Common Evening Primrose",5,4.9222,24.611,89,"10",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1304","OEBI","SWMREC",2016,35,3,"Oenothera biennis","Common Evening Primrose",12,4.9222,59.0664,110,"40",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1305","OEBI","SWMREC",2016,37,3,"Oenothera biennis","Common Evening Primrose",32,4.9222,157.5104,112.5,"75",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1306","OEBI","SWMREC",2016,36,2,"Oenothera biennis","Common Evening Primrose",42,4.9222,206.7324,108,"45",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1307","OEBI","SWMREC",2015,36,4,"Oenothera biennis","Common Evening Primrose",45,4.9222,221.499,111,"100",2.14,"late",0.275956199,64.47661975,"yellow",289.6,0.08984375
"1308","OEFR","NWMHRC",2015,28,2,"Oenothera fruticosa","Sundrops",231,4.8068,1110.3708,53,"50",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1309","OEFR","CRC",2016,26,3,"Oenothera fruticosa","Sundrops",35,4.8068,168.238,40.5,"35",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1310","OEFR","SWMREC",2016,27,3,"Oenothera fruticosa","Sundrops",97,4.8068,466.2596,51,"25",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1311","OEFR","NWMHRC",2015,27,2,"Oenothera fruticosa","Sundrops",53,4.8068,254.7604,57,"40",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1312","OEFR","CRC",2016,27,1,"Oenothera fruticosa","Sundrops",10,4.8068,48.068,47.5,"14",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1313","OEFR","NWMHRC",2016,28,3,"Oenothera fruticosa","Sundrops",42,4.8068,201.8856,41.5,"20",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1314","OEFR","CRC",2016,27,3,"Oenothera fruticosa","Sundrops",119,4.8068,572.0092,43.5,"25",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1315","OEFR","NWMHRC",2015,29,1,"Oenothera fruticosa","Sundrops",7,4.8068,33.6476,27,"5",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1316","OEFR","NWMHRC",2015,27,3,"Oenothera fruticosa","Sundrops",36,4.8068,173.0448,34,"20",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1317","OEFR","SWMREC",2015,27,1,"Oenothera fruticosa","Sundrops",51,4.8068,245.1468,54,"25",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1318","OEFR","SWMREC",2015,28,4,"Oenothera fruticosa","Sundrops",70,4.8068,336.476,60,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1319","OEFR","SWMREC",2016,26,3,"Oenothera fruticosa","Sundrops",24,4.8068,115.3632,48,"20",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1320","OEFR","SWMREC",2015,28,3,"Oenothera fruticosa","Sundrops",85,4.8068,408.578,72,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1321","OEFR","SWMREC",2015,29,1,"Oenothera fruticosa","Sundrops",35,4.8068,168.238,63,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1322","OEFR","CRC",2016,28,3,"Oenothera fruticosa","Sundrops",135,4.8068,648.918,45.5,"45",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1323","OEFR","SWMREC",2016,27,4,"Oenothera fruticosa","Sundrops",42,4.8068,201.8856,73,"25",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1324","OEFR","CRC",2015,29,1,"Oenothera fruticosa","Sundrops",7,4.8068,33.6476,21.5,"20",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1325","OEFR","SWMREC",2015,27,3,"Oenothera fruticosa","Sundrops",59,4.8068,283.6012,69,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1326","OEFR","SWMREC",2016,26,1,"Oenothera fruticosa","Sundrops",81,4.8068,389.3508,44,"15",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1327","OEFR","CRC",2015,30,3,"Oenothera fruticosa","Sundrops",24,4.8068,115.3632,46,"35",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1328","OEFR","CRC",2016,26,1,"Oenothera fruticosa","Sundrops",78,4.8068,374.9304,59,"20",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1329","OEFR","NWMHRC",2015,28,1,"Oenothera fruticosa","Sundrops",7,4.8068,33.6476,25,"10",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1330","OEFR","NWMHRC",2016,29,3,"Oenothera fruticosa","Sundrops",32,4.8068,153.8176,40,"10",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1331","OEFR","SWMREC",2015,29,4,"Oenothera fruticosa","Sundrops",45,4.8068,216.306,64.5,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1332","OEFR","NWMHRC",2015,29,2,"Oenothera fruticosa","Sundrops",60,4.8068,288.408,59,"60",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1333","OEFR","NWMHRC",2016,28,4,"Oenothera fruticosa","Sundrops",14,4.8068,67.2952,30.5,"5",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1334","OEFR","SWMREC",2015,28,1,"Oenothera fruticosa","Sundrops",58,4.8068,278.7944,57.5,"25",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1335","OEFR","SWMREC",2015,29,3,"Oenothera fruticosa","Sundrops",45,4.8068,216.306,68,"35",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1336","OEFR","SWMREC",2016,25,3,"Oenothera fruticosa","Sundrops",28,4.8068,134.5904,49,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1337","OEFR","NWMHRC",2015,28,3,"Oenothera fruticosa","Sundrops",77,4.8068,370.1236,39,"35",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1338","OEFR","CRC",2015,28,3,"Oenothera fruticosa","Sundrops",24,4.8068,115.3632,46.5,"60",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1339","OEFR","CRC",2015,29,3,"Oenothera fruticosa","Sundrops",96,4.8068,461.4528,59,"40",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1340","OEFR","SWMREC",2016,27,1,"Oenothera fruticosa","Sundrops",77,4.8068,370.1236,41,"15",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1341","OEFR","CRC",2015,30,1,"Oenothera fruticosa","Sundrops",12,4.8068,57.6816,28.5,"25",3.06,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1342","OEFR","NWMHRC",2016,27,4,"Oenothera fruticosa","Sundrops",9,4.8068,43.2612,34,"5",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1343","OEFR","SWMREC",2016,26,4,"Oenothera fruticosa","Sundrops",52,4.8068,249.9536,64,"35",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1344","OEFR","NWMHRC",2016,29,2,"Oenothera fruticosa","Sundrops",50,4.8068,240.34,55,"20",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1345","OEFR","NWMHRC",2016,27,2,"Oenothera fruticosa","Sundrops",131,4.8068,629.6908,63,"25",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1346","OEFR","NWMHRC",2016,29,4,"Oenothera fruticosa","Sundrops",5,4.8068,24.034,33,"5",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1347","OEFR","SWMREC",2015,27,4,"Oenothera fruticosa","Sundrops",28,4.8068,134.5904,61,"25",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1348","OEFR","NWMHRC",2016,28,2,"Oenothera fruticosa","Sundrops",117,4.8068,562.3956,56,"35",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1349","OEFR","NWMHRC",2016,27,3,"Oenothera fruticosa","Sundrops",73,4.8068,350.8964,41,"10",3.12,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1350","OEFR","SWMREC",2016,25,1,"Oenothera fruticosa","Sundrops",76,4.8068,365.3168,51,"38",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1351","OEFR","SWMREC",2016,25,4,"Oenothera fruticosa","Sundrops",48,4.8068,230.7264,69,"30",2.3,"early",0.303500073,60.33521333,"yellow",651.2,0.040178571
"1352","OLRI","NWMHRC",2015,36,3,"Oligoneuron rigidum","Stiff Goldenrod",3465,0.6666,2309.769,108,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1353","OLRI","NWMHRC",2016,39,1,"Oligoneuron rigidum","Stiff Goldenrod",651.2,0.6666,434.08992,115,"60",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1354","OLRI","CRC",2015,36,1,"Oligoneuron rigidum","Stiff Goldenrod",3040,0.6666,2026.464,153,"80",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1355","OLRI","SWMREC",2015,36,1,"Oligoneuron rigidum","Stiff Goldenrod",3436.2,0.6666,2290.57092,130,"70",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1356","OLRI","SWMREC",2015,36,3,"Oligoneuron rigidum","Stiff Goldenrod",3386.4,0.6666,2257.37424,118,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1357","OLRI","SWMREC",2015,36,2,"Oligoneuron rigidum","Stiff Goldenrod",5494.6,0.6666,3662.70036,124,"95",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1358","OLRI","NWMHRC",2015,34,3,"Oligoneuron rigidum","Stiff Goldenrod",1453.6,0.6666,968.96976,108,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1359","OLRI","NWMHRC",2015,36,2,"Oligoneuron rigidum","Stiff Goldenrod",1210,0.6666,806.586,116,"70",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1360","OLRI","SWMREC",2015,35,1,"Oligoneuron rigidum","Stiff Goldenrod",2779.8,0.6666,1853.01468,103,"85",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1361","OLRI","SWMREC",2016,36,3,"Oligoneuron rigidum","Stiff Goldenrod",6353.6,0.6666,4235.30976,147,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1363","OLRI","NWMHRC",2015,35,3,"Oligoneuron rigidum","Stiff Goldenrod",893.8,0.6666,595.80708,92,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1364","OLRI","SWMREC",2015,35,2,"Oligoneuron rigidum","Stiff Goldenrod",3118.8,0.6666,2078.99208,102,"85",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1365","OLRI","CRC",2015,37,3,"Oligoneuron rigidum","Stiff Goldenrod",901.6,0.6666,601.00656,95,"50",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1366","OLRI","CRC",2015,36,4,"Oligoneuron rigidum","Stiff Goldenrod",3769.6,0.6666,2512.81536,112,"70",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1367","OLRI","NWMHRC",2016,38,1,"Oligoneuron rigidum","Stiff Goldenrod",3914,0.6666,2609.0724,118,"90",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1368","OLRI","CRC",2015,36,2,"Oligoneuron rigidum","Stiff Goldenrod",2158.4,0.6666,1438.78944,125,"70",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1369","OLRI","NWMHRC",2015,34,2,"Oligoneuron rigidum","Stiff Goldenrod",478.4,0.6666,318.90144,105,"70",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1370","OLRI","SWMREC",2015,36,4,"Oligoneuron rigidum","Stiff Goldenrod",1958.8,0.6666,1305.73608,112,"70",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1371","OLRI","NWMHRC",2016,38,3,"Oligoneuron rigidum","Stiff Goldenrod",2516,0.6666,1677.1656,124,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1372","OLRI","NWMHRC",2016,38,2,"Oligoneuron rigidum","Stiff Goldenrod",326,0.6666,217.3116,89,"15",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1373","OLRI","NWMHRC",2015,34,1,"Oligoneuron rigidum","Stiff Goldenrod",3496,0.6666,2330.4336,121.5,"85",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1374","OLRI","CRC",2015,37,1,"Oligoneuron rigidum","Stiff Goldenrod",3351.6,0.6666,2234.17656,137,"90",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1375","OLRI","CRC",2016,37,3,"Oligoneuron rigidum","Stiff Goldenrod",303,0.6666,201.9798,93,"50",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1376","OLRI","NWMHRC",2016,39,3,"Oligoneuron rigidum","Stiff Goldenrod",4593.6,0.6666,3062.09376,132,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1377","OLRI","NWMHRC",2016,38,3,"Oligoneuron rigidum","Stiff Goldenrod",2889.6,0.6666,1926.20736,125,"100",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1378","OLRI","CRC",2015,35,2,"Oligoneuron rigidum","Stiff Goldenrod",1881.6,0.6666,1254.27456,125,"65",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1379","OLRI","NWMHRC",2016,38,1,"Oligoneuron rigidum","Stiff Goldenrod",2025,0.6666,1349.865,116,"80",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1380","OLRI","CRC",2016,36,2,"Oligoneuron rigidum","Stiff Goldenrod",1545.6,0.6666,1030.29696,100,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1381","OLRI","NWMHRC",2016,39,4,"Oligoneuron rigidum","Stiff Goldenrod",1131.6,0.6666,754.32456,87,"15",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1382","OLRI","CRC",2015,37,4,"Oligoneuron rigidum","Stiff Goldenrod",2920.4,0.6666,1946.73864,99,"80",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1383","OLRI","SWMREC",2015,35,3,"Oligoneuron rigidum","Stiff Goldenrod",710.4,0.6666,473.55264,114,"85",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1384","OLRI","SWMREC",2016,36,1,"Oligoneuron rigidum","Stiff Goldenrod",2979.2,0.6666,1985.93472,114,"60",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1385","OLRI","NWMHRC",2016,38,4,"Oligoneuron rigidum","Stiff Goldenrod",474,0.6666,315.9684,67,"10",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1386","OLRI","CRC",2015,35,3,"Oligoneuron rigidum","Stiff Goldenrod",2167.2,0.6666,1444.65552,114,"70",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1387","OLRI","SWMREC",2016,37,4,"Oligoneuron rigidum","Stiff Goldenrod",1368,0.6666,911.9088,115,"90",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1388","OLRI","CRC",2016,35,2,"Oligoneuron rigidum","Stiff Goldenrod",281,0.6666,187.3146,99,"60",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1389","OLRI","NWMHRC",2016,39,2,"Oligoneuron rigidum","Stiff Goldenrod",53,0.6666,35.3298,81.5,"20",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1390","OLRI","SWMREC",2016,37,3,"Oligoneuron rigidum","Stiff Goldenrod",5198.4,0.6666,3465.25344,138.5,"95",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1391","OLRI","SWMREC",2015,35,4,"Oligoneuron rigidum","Stiff Goldenrod",1065.6,0.6666,710.32896,112,"90",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1392","OLRI","NWMHRC",2016,38,2,"Oligoneuron rigidum","Stiff Goldenrod",333,0.6666,221.9778,92,"45",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1393","OLRI","CRC",2016,35,1,"Oligoneuron rigidum","Stiff Goldenrod",302,0.6666,201.3132,115,"60",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1394","OLRI","CRC",2016,37,4,"Oligoneuron rigidum","Stiff Goldenrod",97,0.6666,64.6602,76,"50",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1395","OLRI","CRC",2015,37,2,"Oligoneuron rigidum","Stiff Goldenrod",102,0.6666,67.9932,123,"30",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1396","OLRI","CRC",2015,35,4,"Oligoneuron rigidum","Stiff Goldenrod",2872.8,0.6666,1915.00848,121,"95",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1397","OLRI","SWMREC",2016,36,4,"Oligoneuron rigidum","Stiff Goldenrod",5137.6,0.6666,3424.72416,135,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1398","OLRI","CRC",2015,35,1,"Oligoneuron rigidum","Stiff Goldenrod",3696,0.6666,2463.7536,152,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1399","OLRI","NWMHRC",2015,35,1,"Oligoneuron rigidum","Stiff Goldenrod",1474.2,0.6666,982.70172,88.1,"60",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1400","OLRI","CRC",2016,36,4,"Oligoneuron rigidum","Stiff Goldenrod",148,0.6666,98.6568,76,"50",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1401","OLRI","SWMREC",2015,37,2,"Oligoneuron rigidum","Stiff Goldenrod",7740.8,0.6666,5160.01728,132,"95",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1402","OLRI","CRC",2016,37,2,"Oligoneuron rigidum","Stiff Goldenrod",542,0.6666,361.2972,101,"80",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1403","OLRI","SWMREC",2015,37,1,"Oligoneuron rigidum","Stiff Goldenrod",168,0.6666,111.9888,92,"80",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1404","OLRI","SWMREC",2016,36,2,"Oligoneuron rigidum","Stiff Goldenrod",9515.2,0.6666,6342.83232,135,"90",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1405","OLRI","CRC",2016,36,1,"Oligoneuron rigidum","Stiff Goldenrod",632,0.6666,421.2912,119,"60",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1406","OLRI","SWMREC",2015,37,3,"Oligoneuron rigidum","Stiff Goldenrod",4814.4,0.6666,3209.27904,112,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1407","OLRI","CRC",2016,35,4,"Oligoneuron rigidum","Stiff Goldenrod",91,0.6666,60.6606,75,"45",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1408","OLRI","CRC",2016,35,3,"Oligoneuron rigidum","Stiff Goldenrod",39,0.6666,25.9974,93,"60",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1409","OLRI","NWMHRC",2015,35,2,"Oligoneuron rigidum","Stiff Goldenrod",2289,0.6666,1525.8474,92.8,"45",0.86,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1410","OLRI","SWMREC",2016,37,1,"Oligoneuron rigidum","Stiff Goldenrod",439,0.6666,292.6374,106.5,"90",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1411","OLRI","SWMREC",2016,37,2,"Oligoneuron rigidum","Stiff Goldenrod",15310.4,0.6666,10205.91264,114.5,"100",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1412","OLRI","CRC",2015,36,3,"Oligoneuron rigidum","Stiff Goldenrod",2280,0.6666,1519.848,111,"65",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1413","OLRI","CRC",2016,37,1,"Oligoneuron rigidum","Stiff Goldenrod",842,0.6666,561.2772,90,"50",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1414","OLRI","SWMREC",2015,37,4,"Oligoneuron rigidum","Stiff Goldenrod",1392.4,0.6666,928.17384,99,"75",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1415","OLRI","CRC",2016,36,3,"Oligoneuron rigidum","Stiff Goldenrod",363,0.6666,241.9758,93.5,"45",0.74,"late",0.442948132,49.44408051,"yellow",2050.4,0
"1417","PEDI","CRC",2015,26,2,"Penstemon digitalis","Foxglove Beardtongue",426,2.1476,914.8776,120,"70",2.1,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1418","PEDI","CRC",2016,25,4,"Penstemon digitalis","Foxglove Beardtongue",65,2.1476,139.594,76,"65",2.1,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1419","PEDI","CRC",2016,26,4,"Penstemon digitalis","Foxglove Beardtongue",318,2.1476,682.9368,80,"45",2.1,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1420","PEDI","CRC",2015,25,4,"Penstemon digitalis","Foxglove Beardtongue",86,2.1476,184.6936,98.5,"30",2.1,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1421","PEDI","CRC",2015,25,2,"Penstemon digitalis","Foxglove Beardtongue",203,2.1476,435.9628,103.5,"60",2.1,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1422","PEDI","SWMREC",2015,25,2,"Penstemon digitalis","Foxglove Beardtongue",268,2.1476,575.5568,94.5,"60",1.42,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1423","PEDI","SWMREC",2015,25,3,"Penstemon digitalis","Foxglove Beardtongue",19,2.1476,40.8044,76.5,"30",1.42,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1424","PEDI","NWMHRC",2016,29,2,"Penstemon digitalis","Foxglove Beardtongue",23,2.1476,49.3948,74,"10",2.06,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1425","PEDI","NWMHRC",2016,28,3,"Penstemon digitalis","Foxglove Beardtongue",56,2.1476,120.2656,81,"20",2.06,"early",0.016855484,294.5813494,"white",177.6,0.046875
"1426","PEDI","SWMREC",2015,26,1,"Penstemon digitalis","Foxglove Beardtongue",287,2.1476,616.3612,101,"50",1.42,"early",0.016855484,294.5813494,"white",177.6,0.046875
